"wk_aussicht_1981" "wk_gold_1972" "wk_gruesse_2003" "wk_heilewelt_1998" "wk_hundstage_1988" "wk_kapitel_1975" "wk_markbein_1991" "wk_tadel_1971" "wk_umsonst_2006" "wk_willkommen_1984" "wk_zeit_1978"
"traten" 0 0.00118681683855731 0.00615942347796246 0.00477414866698949 0.0054464535806542 0.00406400812801626 0.00646746863277713 0.00188113131237126 0.00109765869400569 0.00517351985596921 0.00177558394516997
"trecker" 0 0.00118681683855731 0 0.0163685097153925 0.00466838878341788 0 0.00215582287759238 0.00282169696855689 0.00109765869400569 0.00310411191358152 0
"unglück" 0.00351244459118657 0.00118681683855731 0 0.00409212742884813 0.00155612959447263 0.00406400812801626 0.00215582287759238 0.00282169696855689 0.0076836108580398 0.00620822382716305 0.00355116789033994
"vorgestellt" 0.00210746675471194 0.00237363367711461 0.00527950583825354 0.00136404247628271 0.0054464535806542 0.00304800609601219 0 0.00282169696855689 0.00548829347002843 0.00310411191358152 0.00443895986292492
"wachsen" 0.00421493350942389 0.00474726735422922 0.00351967055883569 0.00341010619070678 0.00311225918894526 0.00304800609601219 0 0.00282169696855689 0.00109765869400569 0.00310411191358152 0.0053267518355099
"winzige" 0.00280995567294926 0.00356045051567192 0.00351967055883569 0.00272808495256542 0.00466838878341788 0.00101600203200406 0.00646746863277713 0.00846509090567067 0.00219531738801137 0.00206940794238768 0.000887791972584984
"zufällig" 0.00561991134589852 0.00118681683855731 0.00175983527941785 0.000682021238141356 0.00311225918894526 0.00304800609601219 0.00431164575518475 0.00188113131237126 0.00109765869400569 0.00827763176955073 0.00621454380809489
"abgebildet" 0.00421493350942389 0 0.00527950583825354 0.00477414866698949 0.00155612959447263 0 0.00215582287759238 0.00188113131237126 0.0076836108580398 0.00310411191358152 0.00355116789033994
"achilles" 0 0 0.00439958819854462 0 0.0256761383087984 0 0 0 0 0 0
"adler" 0.00561991134589852 0.00118681683855731 0 0.00204606371442407 0.000778064797236314 0.00304800609601219 0 0.00658395959329941 0.00658595216403412 0.00310411191358152 0.0053267518355099
"angefangen" 0.00351244459118657 0.0106813515470157 0.00175983527941785 0.00341010619070678 0.00389032398618157 0.00203200406400813 0 0.00658395959329941 0 0.00103470397119384 0.00177558394516997
"anging" 0 0 0.00175983527941785 0.00272808495256542 0.0108929071613084 0.00203200406400813 0 0 0.00878126955204549 0.00827763176955073 0
"anscheinend" 0.00421493350942389 0.00237363367711461 0.00439958819854462 0.00204606371442407 0.0054464535806542 0.00203200406400813 0.00215582287759238 0.00188113131237126 0.00329297608201706 0.00413881588477537 0.00266337591775495
"becken" 0.0049174224276612 0.00118681683855731 0.00527950583825354 0.00204606371442407 0.00155612959447263 0.00304800609601219 0.00862329151036951 0.00564339393711378 0.00109765869400569 0.00310411191358152 0.00177558394516997
"beobachtete" 0.000702488918237315 0.00118681683855731 0.00439958819854462 0.00477414866698949 0.0054464535806542 0.00203200406400813 0.00646746863277713 0.00094056565618563 0.00329297608201706 0.00724292779835689 0.000887791972584984
"bewegung" 0.00421493350942389 0.00237363367711461 0.00351967055883569 0.00409212742884813 0.000778064797236314 0.00406400812801626 0 0.00282169696855689 0.00329297608201706 0.00310411191358152 0.0053267518355099
"braten" 0.00210746675471194 0 0 0.00682021238141356 0.00155612959447263 0.00711201422402845 0 0.00376226262474252 0.00329297608201706 0.00310411191358152 0.0053267518355099
"buchhändler" 0.000702488918237315 0.00118681683855731 0 0 0.0101148423640721 0.00304800609601219 0.00646746863277713 0.00188113131237126 0.00439063477602274 0.00931233574074457 0.00177558394516997
"dauert" 0.00702488918237315 0 0.00439958819854462 0.00204606371442407 0.000778064797236314 0.00203200406400813 0.00431164575518475 0 0.00109765869400569 0.00206940794238768 0.0106535036710198
"draht" 0.00210746675471194 0.00237363367711461 0.00351967055883569 0.000682021238141356 0.00700258317512682 0.00812801625603251 0 0.00282169696855689 0.00219531738801137 0.00413881588477537 0.00177558394516997
"drunter" 0 0.0118681683855731 0.00175983527941785 0 0.00155612959447263 0.00508001016002032 0.00215582287759238 0.00752452524948504 0.00439063477602274 0.00413881588477537 0.00177558394516997
"einfache" 0.00632240026413583 0.00237363367711461 0.00175983527941785 0.00204606371442407 0.00311225918894526 0.0101600203200406 0 0.00188113131237126 0.00109765869400569 0.00206940794238768 0.00266337591775495
"erinnerungen" 0.000702488918237315 0.00118681683855731 0.00351967055883569 0.00682021238141356 0.00700258317512682 0.00406400812801626 0.00862329151036951 0.00094056565618563 0 0.00413881588477537 0
"fängt" 0.0119423116100344 0.00237363367711461 0 0.00204606371442407 0.000778064797236314 0.00101600203200406 0 0.00188113131237126 0 0.00206940794238768 0.00887791972584984
"gedanke" 0.00351244459118657 0.00356045051567192 0.00351967055883569 0.00272808495256542 0.0054464535806542 0.00508001016002032 0.00431164575518475 0.00282169696855689 0.00109765869400569 0.00103470397119384 0.00266337591775495
"gen" 0.00210746675471194 0.00593408419278653 0.00527950583825354 0.000682021238141356 0.00311225918894526 0.00101600203200406 0.00431164575518475 0.00282169696855689 0.00548829347002843 0.00310411191358152 0.00443895986292492
"geschieht" 0.0140497783647463 0 0.000879917639708923 0.00204606371442407 0.00155612959447263 0.00101600203200406 0.00215582287759238 0.00282169696855689 0.00219531738801137 0.00103470397119384 0.00355116789033994
"gestohlen" 0.00210746675471194 0.00593408419278653 0.00879917639708923 0.00477414866698949 0.000778064797236314 0.00406400812801626 0 0.00094056565618563 0.00219531738801137 0 0.00443895986292492
"grab" 0.00280995567294926 0.00356045051567192 0.00263975291912677 0.00409212742884813 0.00155612959447263 0.00406400812801626 0 0.00282169696855689 0.0109765869400569 0 0.00266337591775495
"hälfte" 0.000702488918237315 0 0.00439958819854462 0.00682021238141356 0.00233419439170894 0.00508001016002032 0.00215582287759238 0.00564339393711378 0 0.00206940794238768 0.00443895986292492
"klingt" 0.00772737810061046 0.00474726735422922 0.000879917639708923 0.00136404247628271 0 0.00406400812801626 0 0.00376226262474252 0 0.00310411191358152 0.00799012775326485
"kloster" 0.000702488918237315 0.00237363367711461 0.00527950583825354 0.00204606371442407 0.00622451837789051 0 0.00215582287759238 0.00282169696855689 0.0120742456340625 0.00103470397119384 0.00177558394516997
"korn" 0.00772737810061046 0.00118681683855731 0.000879917639708923 0.00818425485769627 0.00466838878341788 0.00203200406400813 0 0.00094056565618563 0 0.00206940794238768 0.00177558394516997
"lage" 0.00351244459118657 0.00237363367711461 0.00351967055883569 0.00136404247628271 0.00155612959447263 0.00914401828803658 0.00215582287759238 0.00658395959329941 0.00219531738801137 0.00310411191358152 0.000887791972584984
"nachdenklich" 0.00632240026413583 0.00118681683855731 0.00527950583825354 0.00204606371442407 0.00311225918894526 0.00203200406400813 0.00215582287759238 0 0.0076836108580398 0.00413881588477537 0.000887791972584984
"nahe" 0.00421493350942389 0 0.00351967055883569 0.00682021238141356 0.00466838878341788 0.00203200406400813 0.00431164575518475 0.00188113131237126 0 0.00310411191358152 0.00266337591775495
"nazizeit" 0 0.00949453470845844 0.00175983527941785 0.0109123398102617 0.000778064797236314 0.00203200406400813 0 0.00094056565618563 0 0.00827763176955073 0
"ok" 0.00351244459118657 0.0130549852241304 0 0.000682021238141356 0 0.00101600203200406 0 0.00376226262474252 0 0 0.0142046715613597
"pädagogik" 0.000702488918237315 0 0 0.0122763822865444 0 0 0 0 0 0.0186246714814891 0.000887791972584984
"reicht" 0.00702488918237315 0.00356045051567192 0.00175983527941785 0.000682021238141356 0.00233419439170894 0.00101600203200406 0.00215582287759238 0.00094056565618563 0.00109765869400569 0.00310411191358152 0.0106535036710198
"reihen" 0.00280995567294926 0.00356045051567192 0.00615942347796246 0.00545616990513085 0 0 0.00431164575518475 0.00376226262474252 0.00109765869400569 0.00620822382716305 0.00266337591775495
"rühren" 0.00421493350942389 0.00356045051567192 0.00439958819854462 0.00545616990513085 0.00389032398618157 0.00304800609601219 0 0.00094056565618563 0 0.00206940794238768 0.00443895986292492
"russischen" 0.00140497783647463 0.0166154357398023 0.00175983527941785 0.000682021238141356 0.000778064797236314 0.0121920243840488 0.00431164575518475 0.00188113131237126 0 0.00206940794238768 0
"sekretär" 0.00772737810061046 0.00593408419278653 0.00175983527941785 0.000682021238141356 0.00389032398618157 0.00101600203200406 0 0.00094056565618563 0.00878126955204549 0.00206940794238768 0.00177558394516997
"stimmen" 0.00280995567294926 0 0.00175983527941785 0.00341010619070678 0.00389032398618157 0.00406400812801626 0.00215582287759238 0.00094056565618563 0.00439063477602274 0.00413881588477537 0.00710233578067987
"stufe" 0.00421493350942389 0.00356045051567192 0.00439958819854462 0.0061381911432722 0.00466838878341788 0 0 0.00188113131237126 0.00329297608201706 0.00206940794238768 0.00177558394516997
"sucht" 0.00983484485532241 0.00237363367711461 0.000879917639708923 0.00136404247628271 0.00311225918894526 0.00304800609601219 0.00215582287759238 0.00094056565618563 0 0.00103470397119384 0.00799012775326485
"tour" 0.00140497783647463 0.00356045051567192 0.011438929316216 0.00409212742884813 0.00155612959447263 0 0.00862329151036951 0.00094056565618563 0.00329297608201706 0.00310411191358152 0.000887791972584984
"vera" 0 0.0118681683855731 0 0 0 0 0 0.00094056565618563 0.0296367847381535 0 0
"verständnis" 0.00632240026413583 0.00474726735422922 0.00263975291912677 0.00136404247628271 0.00155612959447263 0.00203200406400813 0.00215582287759238 0.00188113131237126 0.00658595216403412 0.00206940794238768 0.00443895986292492
"wach" 0.00351244459118657 0.00356045051567192 0.00175983527941785 0.00272808495256542 0.00389032398618157 0.00609601219202438 0 0.00470282828092815 0.00548829347002843 0.00103470397119384 0.00177558394516997
"wappen" 0.00351244459118657 0.00356045051567192 0.00175983527941785 0.00136404247628271 0 0 0.00431164575518475 0.00846509090567067 0.00658595216403412 0.00517351985596921 0.00355116789033994
"warme" 0.00280995567294926 0.00474726735422922 0.00263975291912677 0.00136404247628271 0.00389032398618157 0.00508001016002032 0.00646746863277713 0.00188113131237126 0.00439063477602274 0 0.0053267518355099
"weißem" 0.00351244459118657 0.00356045051567192 0.00263975291912677 0.00272808495256542 0.00389032398618157 0.00101600203200406 0 0.00470282828092815 0.00439063477602274 0.00413881588477537 0.00355116789033994
"witze" 0.00421493350942389 0.00237363367711461 0.00439958819854462 0.00204606371442407 0.000778064797236314 0.00508001016002032 0.00215582287759238 0.00282169696855689 0 0.00620822382716305 0.0053267518355099
"wüßte" 0.00351244459118657 0.00593408419278653 0 0.000682021238141356 0.000778064797236314 0.00812801625603251 0.00215582287759238 0.00752452524948504 0 0.00517351985596921 0.00355116789033994
"zurecht" 0.00351244459118657 0.00237363367711461 0.00527950583825354 0.00136404247628271 0.00389032398618157 0.00406400812801626 0.00215582287759238 0.00470282828092815 0.00329297608201706 0.00310411191358152 0.00177558394516997
"abgeben" 0.00140497783647463 0.00712090103134383 0.00175983527941785 0.000682021238141356 0.00389032398618157 0.00711201422402845 0.00646746863277713 0.00376226262474252 0.00219531738801137 0.00103470397119384 0.00355116789033994
"abschied" 0.00140497783647463 0.00237363367711461 0.00615942347796246 0.00341010619070678 0.0054464535806542 0.00203200406400813 0.00215582287759238 0.00094056565618563 0.00878126955204549 0.00103470397119384 0.000887791972584984
"armee" 0.00140497783647463 0.00593408419278653 0.000879917639708923 0.00204606371442407 0.00233419439170894 0.00304800609601219 0.00862329151036951 0.00470282828092815 0.0076836108580398 0.00310411191358152 0.000887791972584984
"ärmel" 0.00140497783647463 0.00593408419278653 0.00263975291912677 0.00409212742884813 0.000778064797236314 0.00508001016002032 0 0.00470282828092815 0.00329297608201706 0.00310411191358152 0.00355116789033994
"bäcker" 0.0154547562012209 0.00474726735422922 0.000879917639708923 0 0.000778064797236314 0.00101600203200406 0 0.00094056565618563 0.00329297608201706 0.00413881588477537 0
"bertram" 0.00280995567294926 0 0 0 0 0 0 0.00188113131237126 0 0 0.0275215511501345
"betrieb" 0.0049174224276612 0.00356045051567192 0.00703934111767139 0.00136404247628271 0.00155612959447263 0.00101600203200406 0 0.00094056565618563 0.00439063477602274 0.00310411191358152 0.0053267518355099
"blind" 0.00421493350942389 0.00356045051567192 0 0.000682021238141356 0.00155612959447263 0.00508001016002032 0 0.0150490504989701 0.00109765869400569 0.00206940794238768 0.000887791972584984
"brachten" 0 0.00356045051567192 0.00263975291912677 0.00409212742884813 0.00622451837789051 0.00711201422402845 0.00215582287759238 0.00282169696855689 0.00219531738801137 0.00206940794238768 0.00177558394516997
"brauchten" 0 0.00830771786990114 0.00175983527941785 0.00409212742884813 0.00155612959447263 0.00304800609601219 0.00646746863277713 0.00470282828092815 0.00109765869400569 0.00724292779835689 0.000887791972584984
"bums" 0 0.00356045051567192 0.00351967055883569 0.00136404247628271 0.00855871276959945 0 0.00215582287759238 0.00752452524948504 0.00109765869400569 0 0.00621454380809489
"fernglas" 0.00210746675471194 0.00118681683855731 0.00263975291912677 0.000682021238141356 0.0054464535806542 0.00101600203200406 0 0.00282169696855689 0.0131719043280682 0.00310411191358152 0.00266337591775495
"gearbeitet" 0.000702488918237315 0.00118681683855731 0.00263975291912677 0.0061381911432722 0.00466838878341788 0.00609601219202438 0.00215582287759238 0 0.00329297608201706 0.00310411191358152 0.00355116789033994
"gedreht" 0.00280995567294926 0.00118681683855731 0.00703934111767139 0.00341010619070678 0.00466838878341788 0 0.00646746863277713 0.00094056565618563 0.00219531738801137 0.00517351985596921 0.00177558394516997
"gelben" 0.00561991134589852 0.00593408419278653 0.00527950583825354 0.000682021238141356 0.00233419439170894 0.00101600203200406 0 0.00658395959329941 0.00329297608201706 0.00206940794238768 0.000887791972584984
"glaubt" 0.0049174224276612 0.00118681683855731 0 0.00204606371442407 0.00389032398618157 0.0101600203200406 0.00215582287759238 0 0.00219531738801137 0.00310411191358152 0.00443895986292492
"grammophon" 0.00772737810061046 0.00356045051567192 0 0.000682021238141356 0.000778064797236314 0 0 0.0112867878742276 0.00329297608201706 0.00413881588477537 0.00177558394516997
"gruppe" 0.00421493350942389 0.00118681683855731 0.00351967055883569 0.00136404247628271 0.00389032398618157 0.00203200406400813 0.00215582287759238 0.00188113131237126 0.00109765869400569 0.00620822382716305 0.00621454380809489
"heben" 0.000702488918237315 0.00237363367711461 0.000879917639708923 0.00341010619070678 0.00233419439170894 0.00508001016002032 0 0.00188113131237126 0.00439063477602274 0.00310411191358152 0.00976571169843482
"interesse" 0.00140497783647463 0.00237363367711461 0.000879917639708923 0.00545616990513085 0.00311225918894526 0.00304800609601219 0.0150907601431466 0.00188113131237126 0.00329297608201706 0.00206940794238768 0.00266337591775495
"jahrelang" 0.00140497783647463 0.00356045051567192 0.00351967055883569 0.00477414866698949 0.00155612959447263 0.00609601219202438 0.00431164575518475 0.00564339393711378 0 0.00310411191358152 0.00177558394516997
"jaja" 0.00210746675471194 0.00593408419278653 0.00351967055883569 0.000682021238141356 0.00155612959447263 0.00711201422402845 0 0.00564339393711378 0.00439063477602274 0 0.00443895986292492
"kerle" 0.00140497783647463 0 0.00351967055883569 0.00477414866698949 0.00311225918894526 0.00101600203200406 0.00862329151036951 0.00470282828092815 0.00109765869400569 0.00103470397119384 0.00710233578067987
"kindheit" 0.00210746675471194 0.00118681683855731 0.00527950583825354 0.00682021238141356 0.00466838878341788 0.00304800609601219 0.00215582287759238 0 0.00109765869400569 0.00517351985596921 0.000887791972584984
"kinn" 0.00210746675471194 0.00237363367711461 0.00351967055883569 0.00409212742884813 0.00389032398618157 0.00406400812801626 0.00862329151036951 0.00282169696855689 0.00329297608201706 0.00103470397119384 0.00177558394516997
"körling" 0.00210746675471194 0.00237363367711461 0 0 0 0 0 0.00564339393711378 0 0.00103470397119384 0.0221947993146246
"kusine" 0.000702488918237315 0.00118681683855731 0.00791925875738031 0.00204606371442407 0 0.00508001016002032 0.00431164575518475 0 0.00439063477602274 0.0124164476543261 0
"langer" 0.00210746675471194 0.00712090103134383 0.00351967055883569 0.00341010619070678 0.000778064797236314 0.00406400812801626 0.00215582287759238 0.00376226262474252 0.00109765869400569 0.00517351985596921 0.00266337591775495
"lehnte" 0 0.00237363367711461 0.00703934111767139 0.00477414866698949 0.00466838878341788 0.00304800609601219 0.00215582287759238 0.00470282828092815 0.00329297608201706 0.00206940794238768 0
"lehrerin" 0.00772737810061046 0 0.00351967055883569 0.00272808495256542 0.00155612959447263 0.00203200406400813 0.00646746863277713 0.00188113131237126 0.00219531738801137 0.00620822382716305 0.000887791972584984
"näherte" 0 0.00118681683855731 0.00527950583825354 0.00204606371442407 0.0101148423640721 0.00304800609601219 0.00646746863277713 0 0.00219531738801137 0.00413881588477537 0.00177558394516997
"nickte" 0 0.00474726735422922 0.00263975291912677 0.00545616990513085 0.0054464535806542 0.00304800609601219 0 0.00282169696855689 0.00329297608201706 0.00620822382716305 0
"nochmals" 0.00210746675471194 0 0.00263975291912677 0.00204606371442407 0.00933677756683577 0.00304800609601219 0.0129349372655543 0.00188113131237126 0.00329297608201706 0.00103470397119384 0.000887791972584984
"panzer" 0 0.00593408419278653 0.00439958819854462 0.00136404247628271 0.000778064797236314 0.00304800609601219 0 0.0131679191865988 0.00658595216403412 0.00103470397119384 0
"paris" 0.000702488918237315 0.00356045051567192 0.00439958819854462 0.00341010619070678 0.00155612959447263 0 0.0129349372655543 0.00376226262474252 0.00109765869400569 0.00413881588477537 0.0053267518355099
"pfeifen" 0.00702488918237315 0.00237363367711461 0.000879917639708923 0.00204606371442407 0.00233419439170894 0.00203200406400813 0.00646746863277713 0.00564339393711378 0 0.00310411191358152 0.00355116789033994
"publikum" 0.00140497783647463 0 0.00879917639708923 0.00136404247628271 0.00778064797236314 0 0.00431164575518475 0.00282169696855689 0.00109765869400569 0.00310411191358152 0.00355116789033994
"riesigen" 0.00632240026413583 0.00237363367711461 0.00351967055883569 0.000682021238141356 0.00233419439170894 0.00609601219202438 0 0.00376226262474252 0 0 0.00710233578067987
"rollen" 0.00702488918237315 0 0.00263975291912677 0.00136404247628271 0.00155612959447263 0.00101600203200406 0.00215582287759238 0.00282169696855689 0.00658595216403412 0.00310411191358152 0.0053267518355099
"rosen" 0.00210746675471194 0 0.000879917639708923 0 0.00466838878341788 0.00304800609601219 0.00646746863277713 0.00470282828092815 0.00329297608201706 0.00931233574074457 0.00355116789033994
"schritte" 0.00280995567294926 0.00237363367711461 0.00351967055883569 0.00272808495256542 0.00155612959447263 0.00508001016002032 0.00215582287759238 0.00282169696855689 0.00219531738801137 0.00206940794238768 0.00710233578067987
"sonja" 0 0 0.000879917639708923 0 0.00389032398618157 0 0 0.00094056565618563 0.0329297608201706 0 0
"teilte" 0 0.00118681683855731 0.00527950583825354 0.00341010619070678 0.00778064797236314 0.00508001016002032 0.00646746863277713 0.00282169696855689 0.00109765869400569 0.00206940794238768 0.000887791972584984
"treu" 0.00421493350942389 0.00356045051567192 0.000879917639708923 0.00272808495256542 0.00311225918894526 0.00101600203200406 0 0.00282169696855689 0.00439063477602274 0.00310411191358152 0.00710233578067987
"unterhalten" 0.00280995567294926 0.00356045051567192 0.00351967055883569 0.00136404247628271 0.00855871276959945 0.00609601219202438 0.00215582287759238 0.00094056565618563 0.00109765869400569 0.00310411191358152 0.000887791972584984
"ward" 0.00210746675471194 0.00237363367711461 0.00879917639708923 0.0061381911432722 0.00389032398618157 0 0 0.00094056565618563 0 0.00206940794238768 0.00443895986292492
"woll" 0.00351244459118657 0.00830771786990114 0.000879917639708923 0.00136404247628271 0 0.00508001016002032 0 0.0094056565618563 0 0.00103470397119384 0.0053267518355099
"zeigten" 0 0.00356045051567192 0.00439958819854462 0.00204606371442407 0.00700258317512682 0.00406400812801626 0.00215582287759238 0.00188113131237126 0.00329297608201706 0.00620822382716305 0.000887791972584984
"zustand" 0.00351244459118657 0 0.00527950583825354 0.00204606371442407 0.00466838878341788 0.00609601219202438 0.00431164575518475 0.00376226262474252 0.00219531738801137 0.00310411191358152 0
"akten" 0.000702488918237315 0 0.00263975291912677 0.00272808495256542 0.00233419439170894 0.00609601219202438 0.00431164575518475 0.00094056565618563 0.00439063477602274 0.0124164476543261 0
"allee" 0.00351244459118657 0.00118681683855731 0.000879917639708923 0.00272808495256542 0.0132271015530173 0 0.00431164575518475 0 0.00109765869400569 0.00413881588477537 0.000887791972584984
"allerlei" 0 0 0.00967909403679816 0.00136404247628271 0.00389032398618157 0.00508001016002032 0.00215582287759238 0 0.00658595216403412 0.00517351985596921 0.000887791972584984
"ansicht" 0.00210746675471194 0 0.00351967055883569 0.00545616990513085 0.0054464535806542 0.00304800609601219 0.00646746863277713 0.00188113131237126 0.00109765869400569 0.00206940794238768 0.00266337591775495
"bedeckt" 0.00280995567294926 0.00356045051567192 0.00263975291912677 0.00204606371442407 0.00155612959447263 0.00101600203200406 0.00215582287759238 0.00376226262474252 0.0109765869400569 0.00103470397119384 0.00355116789033994
"beethoven" 0.00210746675471194 0.00237363367711461 0.000879917639708923 0 0.00311225918894526 0.00914401828803658 0 0.00658395959329941 0 0.00931233574074457 0.000887791972584984
"beginnen" 0.00632240026413583 0.00118681683855731 0.00351967055883569 0.00682021238141356 0.00155612959447263 0.00304800609601219 0.00646746863277713 0 0 0.00310411191358152 0.000887791972584984
"bezahlt" 0.00421493350942389 0 0.00439958819854462 0.00682021238141356 0.00155612959447263 0.00203200406400813 0.00215582287759238 0.00282169696855689 0.00109765869400569 0.00206940794238768 0.00355116789033994
"bitten" 0.0049174224276612 0.00118681683855731 0.00439958819854462 0.00136404247628271 0.00389032398618157 0.00304800609601219 0.00215582287759238 0.00282169696855689 0.00109765869400569 0.00413881588477537 0.00355116789033994
"c" 0.00632240026413583 0.00474726735422922 0.00175983527941785 0.00204606371442407 0.00233419439170894 0.00203200406400813 0.00215582287759238 0.00094056565618563 0 0.00517351985596921 0.0053267518355099
"eingerichtet" 0.00561991134589852 0.00118681683855731 0.00439958819854462 0.000682021238141356 0.00233419439170894 0.00304800609601219 0.00215582287759238 0.00188113131237126 0.00548829347002843 0.00103470397119384 0.0053267518355099
"elf" 0.0049174224276612 0.00118681683855731 0.000879917639708923 0.000682021238141356 0.0101148423640721 0.00203200406400813 0.00215582287759238 0.00094056565618563 0 0.00413881588477537 0.00443895986292492
"engel" 0.00351244459118657 0.00593408419278653 0.00263975291912677 0.00204606371442407 0.00155612959447263 0.00508001016002032 0 0.00188113131237126 0.00109765869400569 0.00517351985596921 0.00443895986292492
"ewers" 0 0.0296704209639326 0 0 0 0.0101600203200406 0 0 0 0 0.000887791972584984
"flucht" 0.000702488918237315 0 0.00175983527941785 0.00204606371442407 0.00466838878341788 0.00203200406400813 0.0194024058983314 0.00094056565618563 0.00987892824605117 0.00103470397119384 0.00177558394516997
"friseur" 0.00210746675471194 0.00356045051567192 0.00351967055883569 0.00545616990513085 0.000778064797236314 0.00609601219202438 0 0.00470282828092815 0 0.00310411191358152 0.00266337591775495
"gardine" 0.00421493350942389 0.00237363367711461 0.000879917639708923 0.00204606371442407 0.00233419439170894 0.00304800609601219 0.00215582287759238 0.00376226262474252 0.00219531738801137 0.00206940794238768 0.00799012775326485
"gebraucht" 0.000702488918237315 0.00237363367711461 0.00175983527941785 0.0061381911432722 0.00389032398618157 0.00203200406400813 0.00431164575518475 0.00282169696855689 0.00329297608201706 0.00206940794238768 0.00443895986292492
"gehörten" 0 0.00118681683855731 0.00439958819854462 0.00682021238141356 0.00233419439170894 0.00304800609601219 0.0107791143879619 0.00376226262474252 0.00109765869400569 0.00206940794238768 0.00177558394516997
"gemerkt" 0.00210746675471194 0 0.00263975291912677 0.00272808495256542 0.00311225918894526 0.00609601219202438 0.00646746863277713 0.00470282828092815 0.00329297608201706 0 0.00443895986292492
"gewöhnlich" 0.00421493350942389 0.00118681683855731 0.00175983527941785 0 0.00700258317512682 0.00203200406400813 0.00215582287759238 0.00470282828092815 0 0.00413881588477537 0.0053267518355099
"großartig" 0.00351244459118657 0.00237363367711461 0.00439958819854462 0.00136404247628271 0.00155612959447263 0 0.00215582287759238 0.00658395959329941 0 0.00620822382716305 0.0053267518355099
"hus" 0.000702488918237315 0 0 0.000682021238141356 0.0241200087143257 0 0.00215582287759238 0.00094056565618563 0 0.00103470397119384 0
"hütte" 0.00772737810061046 0.00237363367711461 0.00703934111767139 0.00409212742884813 0.00233419439170894 0.00203200406400813 0 0 0 0 0.00355116789033994
"indien" 0.000702488918237315 0.00118681683855731 0.00527950583825354 0 0.0108929071613084 0.00406400812801626 0.00431164575518475 0.00564339393711378 0 0.00206940794238768 0
"jederzeit" 0.00210746675471194 0.00118681683855731 0.00351967055883569 0.00477414866698949 0.00466838878341788 0.00406400812801626 0.00215582287759238 0.00188113131237126 0.0076836108580398 0.00103470397119384 0
"kenntnis" 0.00210746675471194 0 0.00527950583825354 0.00272808495256542 0.0054464535806542 0.00101600203200406 0.00862329151036951 0.00188113131237126 0.00109765869400569 0.00724292779835689 0.000887791972584984
"knien" 0.000702488918237315 0 0.000879917639708923 0.00545616990513085 0.00155612959447263 0.00508001016002032 0.00862329151036951 0.00658395959329941 0.00219531738801137 0 0.0053267518355099
"l" 0.00632240026413583 0.00118681683855731 0.000879917639708923 0 0.00389032398618157 0.0101600203200406 0 0.00188113131237126 0 0.00206940794238768 0.0053267518355099
"leichen" 0.00210746675471194 0.00356045051567192 0.00263975291912677 0.00204606371442407 0.00233419439170894 0.00101600203200406 0 0.00376226262474252 0.00987892824605117 0.00103470397119384 0.0053267518355099
"letzter" 0.00140497783647463 0.00356045051567192 0.00351967055883569 0.00341010619070678 0 0.00203200406400813 0.00431164575518475 0.00282169696855689 0.0076836108580398 0.00206940794238768 0.0053267518355099
"manuskript" 0.000702488918237315 0.00118681683855731 0.00791925875738031 0 0.01478323114749 0.00203200406400813 0 0 0.00329297608201706 0.00103470397119384 0
"matthes" 0.00210746675471194 0.0261099704482607 0 0 0 0 0 0.0103462222180419 0 0 0
"motor" 0.00280995567294926 0.00237363367711461 0.00175983527941785 0.0102303185721203 0.00155612959447263 0 0.00431164575518475 0.00188113131237126 0 0.00620822382716305 0.000887791972584984
"nieder" 0.000702488918237315 0.00118681683855731 0.00351967055883569 0.00204606371442407 0.00700258317512682 0.00406400812801626 0.00431164575518475 0.00188113131237126 0.00219531738801137 0.00206940794238768 0.0053267518355099
"rand" 0.00280995567294926 0.00830771786990114 0.000879917639708923 0.00272808495256542 0.00466838878341788 0.00101600203200406 0.00215582287759238 0.00094056565618563 0.00219531738801137 0.00517351985596921 0.00355116789033994
"säckel" 0 0 0 0.0245527645730888 0 0 0 0 0 0 0
"sammlung" 0.00210746675471194 0.00237363367711461 0.00175983527941785 0.00818425485769627 0.00622451837789051 0 0.00646746863277713 0.00188113131237126 0.00219531738801137 0.00103470397119384 0.000887791972584984
"schlager" 0.00210746675471194 0.00474726735422922 0 0.00545616990513085 0.00466838878341788 0.00203200406400813 0.00215582287759238 0.00376226262474252 0.00548829347002843 0.00206940794238768 0.000887791972584984
"solcher" 0.00140497783647463 0.00118681683855731 0.00351967055883569 0.0061381911432722 0.00389032398618157 0.00406400812801626 0.00431164575518475 0 0.00548829347002843 0.00206940794238768 0.00177558394516997
"tue" 0.000702488918237315 0.0130549852241304 0.00175983527941785 0.00204606371442407 0.00389032398618157 0.00101600203200406 0.00215582287759238 0.00846509090567067 0.00109765869400569 0.00206940794238768 0
"un" 0.00632240026413583 0.00474726735422922 0 0.00204606371442407 0.00311225918894526 0.00203200406400813 0 0.00564339393711378 0 0 0.00710233578067987
"unverständlich" 0.00210746675471194 0.00356045051567192 0.00527950583825354 0.00204606371442407 0.00466838878341788 0.00203200406400813 0 0.00282169696855689 0.00329297608201706 0.00206940794238768 0.00443895986292492
"vergeblich" 0.00280995567294926 0.00474726735422922 0.00263975291912677 0.00477414866698949 0.00389032398618157 0.00101600203200406 0.00215582287759238 0.00376226262474252 0.0076836108580398 0 0
